Number,Steps,Cache Method,Time (ms),Cache Hit Rate (%)
5994,49,MRU,0.08,27.69%
11635,143,MRU,0.08,27.68%
11134,236,MRU,0.00,27.69%
10051,117,MRU,0.08,27.69%
12934,169,MRU,0.00,27.70%
6202,155,MRU,0.00,27.71%
9835,166,MRU,0.08,27.70%
1668,135,MRU,0.08,27.70%
7050,119,MRU,0.08,27.70%
11672,37,MRU,0.00,27.70%
5417,67,MRU,0.08,27.70%
8897,34,MRU,0.08,27.70%
2821,35,MRU,0.00,27.71%
8685,52,MRU,0.08,27.70%
8877,96,MRU,0.08,27.70%
3828,56,MRU,0.08,27.70%
5075,134,MRU,0.00,27.71%
2379,76,MRU,0.00,27.71%
16,4,MRU,0.00,27.72%
10626,55,MRU,0.00,27.73%
5241,85,MRU,0.08,27.73%
6840,57,MRU,0.00,27.73%
5635,85,MRU,0.08,27.73%
4783,77,MRU,0.00,27.74%
12617,63,MRU,0.08,27.74%
4851,165,MRU,0.08,27.73%
6151,111,MRU,0.08,27.73%
4508,139,MRU,0.00,27.74%
6571,62,MRU,0.00,27.75%
65,27,MRU,0.08,27.74%
9150,122,MRU,0.08,27.74%
6422,124,MRU,0.08,27.74%
8904,140,MRU,0.00,27.75%
10515,179,MRU,0.00,27.75%
11207,68,MRU,0.08,27.75%
10400,29,MRU,0.08,27.75%
5627,59,MRU,0.00,27.76%
5601,67,MRU,0.08,27.75%
9365,60,MRU,0.00,27.76%
12671,156,MRU,0.00,27.77%
12316,156,MRU,0.08,27.77%
1323,52,MRU,0.08,27.76%
11336,81,MRU,0.00,27.77%
6445,23,MRU,0.08,27.77%
11697,143,MRU,0.08,27.76%
3319,43,MRU,0.08,27.76%
4940,134,MRU,0.00,27.77%
4483,46,MRU,0.08,27.77%
7278,163,MRU,0.00,27.77%
10819,117,MRU,0.08,27.77%
9164,153,MRU,0.08,27.77%
7657,83,MRU,0.08,27.76%
11298,37,MRU,0.08,27.76%
5220,54,MRU,0.00,27.77%
11542,143,MRU,0.08,27.77%
1448,21,MRU,0.08,27.76%
674,113,MRU,0.00,27.77%
4191,108,MRU,0.08,27.77%
7162,101,MRU,0.08,27.77%
8004,52,MRU,0.00,27.77%
12896,24,MRU,0.08,27.77%
4577,152,MRU,0.00,27.78%
8161,176,MRU,0.00,27.79%
10883,55,MRU,0.00,27.79%
8540,65,MRU,0.08,27.79%
4209,33,MRU,0.00,27.80%
5365,72,MRU,0.00,27.81%
291,117,MRU,0.00,27.82%
4981,90,MRU,0.08,27.81%
5714,173,MRU,0.00,27.82%
3160,79,MRU,0.00,27.83%
12896,24,MRU,0.00,27.84%
12708,55,MRU,0.00,27.84%
2909,48,MRU,0.08,27.84%
740,46,MRU,0.08,27.84%
6419,75,MRU,0.08,27.84%
12525,112,MRU,0.08,27.83%
9901,73,MRU,0.00,27.84%
7169,75,MRU,0.00,27.85%
5812,49,MRU,0.00,27.86%
1437,52,MRU,0.00,27.86%
10458,179,MRU,0.00,27.87%
5524,129,MRU,0.00,27.88%
9252,109,MRU,0.00,27.89%
9340,91,MRU,0.00,27.90%
12518,112,MRU,0.08,27.89%
6708,44,MRU,0.00,27.90%
7336,39,MRU,0.08,27.90%
718,51,MRU,0.00,27.91%
4344,139,MRU,0.00,27.92%
2047,156,MRU,0.00,27.92%
9678,166,MRU,0.08,27.92%
2940,48,MRU,0.08,27.92%
3549,56,MRU,0.08,27.91%
865,147,MRU,0.08,27.91%
12933,169,MRU,0.00,27.92%
3756,87,MRU,0.00,27.93%
995,23,MRU,0.00,27.93%
3068,61,MRU,0.00,27.94%
10796,68,MRU,0.00,27.95%
4005,144,MRU,0.00,27.96%
12451,37,MRU,0.08,27.96%
4862,165,MRU,0.08,27.95%
12202,112,MRU,0.00,27.96%
6029,23,MRU,0.00,27.97%
1084,44,MRU,0.08,27.97%
7609,31,MRU,0.00,27.97%
7355,101,MRU,0.08,27.97%
12717,81,MRU,0.00,27.98%
4742,152,MRU,0.08,27.98%
10977,148,MRU,0.08,27.97%
4957,134,MRU,0.09,27.97%
4194,64,MRU,0.08,27.97%
10685,47,MRU,0.08,27.96%
11980,50,MRU,0.08,27.96%
5180,41,MRU,0.08,27.96%
838,41,MRU,0.08,27.95%
12279,125,MRU,0.00,27.96%
6418,75,MRU,0.00,27.97%
9926,42,MRU,0.00,27.98%
1636,42,MRU,0.00,27.99%
2699,66,MRU,0.00,27.99%
1382,127,MRU,0.08,27.99%
1570,122,MRU,0.08,27.99%
1019,62,MRU,0.00,28.00%
3379,35,MRU,0.08,27.99%
9394,109,MRU,0.00,28.00%
5693,67,MRU,0.00,28.01%
8674,47,MRU,0.08,28.01%
9930,42,MRU,0.00,28.01%
3874,51,MRU,0.00,28.02%
9827,135,MRU,0.08,28.02%
5690,67,MRU,0.08,28.02%
8554,26,MRU,0.00,28.02%
9963,73,MRU,0.08,28.02%
2216,19,MRU,0.00,28.03%
1031,36,MRU,0.08,28.02%
10433,148,MRU,0.08,28.02%
12401,125,MRU,0.08,28.02%
3616,17,MRU,0.00,28.03%
12884,24,MRU,0.08,28.02%
4912,41,MRU,0.08,28.02%
12234,63,MRU,0.08,28.02%
10419,42,MRU,0.00,28.03%
8997,47,MRU,0.08,28.02%
359,50,MRU,0.08,28.02%
12409,94,MRU,0.08,28.02%
8639,109,MRU,0.08,28.01%
5954,142,MRU,0.08,28.01%
6787,44,MRU,0.00,28.02%
153,36,MRU,0.00,28.03%
4764,51,MRU,0.08,28.02%
3735,38,MRU,0.00,28.03%
7578,39,MRU,0.00,28.04%
3450,43,MRU,0.00,28.05%
12540,63,MRU,0.08,28.04%
1601,60,MRU,0.00,28.05%
4086,157,MRU,0.08,28.05%
1729,104,MRU,0.08,28.05%
2744,128,MRU,0.00,28.05%
7798,145,MRU,0.08,28.05%
3987,51,MRU,0.00,28.06%
2067,156,MRU,0.00,28.07%
10604,148,MRU,0.00,28.07%
6858,31,MRU,0.08,28.07%
6535,137,MRU,0.00,28.08%
1636,42,MRU,0.00,28.09%
5833,80,MRU,0.00,28.09%
128,7,MRU,0.00,28.10%
9558,78,MRU,0.08,28.10%
11610,143,MRU,0.08,28.10%
12304,37,MRU,0.08,28.09%
4856,46,MRU,0.08,28.09%
3267,136,MRU,0.08,28.09%
4739,121,MRU,0.08,28.08%
5274,54,MRU,0.00,28.09%
4232,33,MRU,0.00,28.10%
4135,95,MRU,0.08,28.10%
12456,125,MRU,0.00,28.10%
8606,109,MRU,0.08,28.10%
5216,28,MRU,0.08,28.10%
8438,158,MRU,0.08,28.10%
2379,76,MRU,0.00,28.10%
7316,132,MRU,0.00,28.11%
5858,98,MRU,0.09,28.11%
11662,50,MRU,0.08,28.11%
2221,32,MRU,0.08,28.10%
4691,152,MRU,0.00,28.11%
8857,109,MRU,0.00,28.12%
2703,159,MRU,0.00,28.13%
8077,114,MRU,0.00,28.13%
8798,101,MRU,0.08,28.13%
10383,73,MRU,0.00,28.14%
7123,49,MRU,0.00,28.15%
8384,34,MRU,0.00,28.15%
11960,50,MRU,0.08,28.15%
4752,77,MRU,0.00,28.16%
315,37,MRU,0.00,28.17%
7564,39,MRU,0.00,28.18%
12656,81,MRU,0.00,28.18%
9069,91,MRU,0.08,28.18%
10649,55,MRU,0.00,28.19%
7030,150,MRU,0.08,28.19%
9768,42,MRU,0.00,28.19%
2745,40,MRU,0.08,28.19%
3410,136,MRU,0.00,28.20%
4653,152,MRU,0.00,28.21%
32,5,MRU,0.08,28.20%
6440,23,MRU,0.08,28.20%
11512,130,MRU,0.08,28.20%
11220,86,MRU,0.08,28.19%
3640,43,MRU,0.08,28.19%
2168,45,MRU,0.08,28.19%
8691,52,MRU,0.08,28.18%
2349,120,MRU,0.08,28.18%
8640,47,MRU,0.00,28.19%
2509,133,MRU,0.00,28.20%
7459,70,MRU,0.08,28.19%
11518,112,MRU,0.00,28.20%
12695,37,MRU,0.00,28.21%
10131,73,MRU,0.08,28.21%
8716,47,MRU,0.00,28.21%
8465,83,MRU,0.00,28.22%
4024,69,MRU,0.00,28.23%
5883,142,MRU,0.08,28.23%
10623,99,MRU,0.00,28.23%
9370,60,MRU,0.08,28.23%
1531,60,MRU,0.08,28.23%
7593,176,MRU,0.08,28.23%
12446,37,MRU,0.00,28.23%
1016,49,MRU,0.00,28.24%
778,121,MRU,0.08,28.24%
7262,101,MRU,0.08,28.24%
5421,116,MRU,0.08,28.23%
8255,171,MRU,0.08,28.23%
3082,35,MRU,0.08,28.23%
10571,104,MRU,0.00,28.23%
811,134,MRU,0.08,28.23%
795,103,MRU,0.00,28.24%
3297,123,MRU,0.00,28.25%
12996,138,MRU,0.08,28.24%
3070,61,MRU,0.00,28.25%
2253,45,MRU,0.00,28.26%
3435,149,MRU,0.00,28.27%
11138,130,MRU,0.08,28.26%
2745,40,MRU,0.00,28.27%
443,53,MRU,0.00,28.28%
3005,141,MRU,0.00,28.29%
4479,139,MRU,0.00,28.30%
12784,76,MRU,0.00,28.30%
6463,168,MRU,0.00,28.31%
10019,91,MRU,0.00,28.32%
4857,165,MRU,0.00,28.33%
11381,68,MRU,0.08,28.32%
693,33,MRU,0.00,28.33%
3650,43,MRU,0.00,28.34%
3667,43,MRU,0.00,28.35%
6550,137,MRU,0.00,28.36%
12249,112,MRU,0.00,28.36%
10451,86,MRU,0.00,28.37%
10892,55,MRU,0.00,28.38%
7937,52,MRU,0.08,28.38%
1201,57,MRU,0.08,28.37%
2440,40,MRU,0.00,28.38%
12385,94,MRU,0.00,28.39%
3080,35,MRU,0.00,28.40%
546,30,MRU,0.08,28.39%
12938,50,MRU,0.00,28.40%
1926,50,MRU,0.00,28.41%
1623,135,MRU,0.00,28.42%
2501,27,MRU,0.00,28.42%
11295,60,MRU,0.00,28.43%
7768,39,MRU,0.00,28.44%
9593,122,MRU,0.08,28.44%
1968,50,MRU,0.08,28.43%
3820,30,MRU,0.00,28.44%
12914,169,MRU,0.08,28.44%
4171,126,MRU,0.00,28.45%
10264,55,MRU,0.00,28.45%
10956,42,MRU,0.08,28.45%
2514,40,MRU,0.00,28.46%
4014,43,MRU,0.00,28.47%
2442,40,MRU,0.08,28.46%
2014,94,MRU,0.08,28.46%
11266,60,MRU,0.08,28.46%
276,16,MRU,0.08,28.45%
5891,80,MRU,0.08,28.45%
6714,88,MRU,0.08,28.45%
69,14,MRU,0.00,28.46%
11662,50,MRU,0.00,28.46%
4930,72,MRU,0.08,28.46%
9059,65,MRU,0.08,28.46%
2877,53,MRU,0.08,28.45%
11283,42,MRU,0.00,28.46%
1351,158,MRU,0.00,28.47%
1841,130,MRU,0.00,28.48%
12130,24,MRU,0.00,28.49%
6946,106,MRU,0.08,28.48%
3978,25,MRU,0.00,28.49%
5016,134,MRU,0.00,28.50%
10386,86,MRU,0.00,28.51%
12928,32,MRU,0.00,28.51%
2942,172,MRU,0.08,28.51%
3374,43,MRU,0.08,28.51%
12491,63,MRU,0.08,28.50%
12678,55,MRU,0.08,28.50%
3868,144,MRU,0.00,28.51%
6920,150,MRU,0.08,28.51%
6534,137,MRU,0.08,28.50%
7799,145,MRU,0.08,28.50%
11525,37,MRU,0.00,28.51%
9911,73,MRU,0.08,28.50%
9018,140,MRU,0.00,28.51%
11432,37,MRU,0.08,28.51%
6382,75,MRU,0.00,28.52%
1078,49,MRU,0.00,28.52%
1127,137,MRU,0.08,28.52%
7366,132,MRU,0.00,28.53%
2972,97,MRU,0.00,28.54%
1032,124,MRU,0.08,28.53%
11437,81,MRU,0.00,28.54%
150,15,MRU,0.00,28.55%
1052,80,MRU,0.08,28.55%
10475,86,MRU,0.08,28.54%
4784,121,MRU,0.08,28.54%
3034,61,MRU,0.08,28.54%
11106,130,MRU,0.08,28.53%
8339,158,MRU,0.00,28.54%
8808,96,MRU,0.00,28.55%
1905,37,MRU,0.08,28.55%
4436,20,MRU,0.08,28.54%
12993,138,MRU,0.00,28.55%
11858,187,MRU,0.00,28.56%
11114,130,MRU,0.00,28.57%
11009,192,MRU,0.08,28.56%
2869,35,MRU,0.00,28.57%
12408,156,MRU,0.00,28.58%
3333,30,MRU,0.00,28.59%
4968,90,MRU,0.08,28.58%
5264,54,MRU,0.08,28.58%
10251,148,MRU,0.08,28.58%
9422,60,MRU,0.08,28.57%
7657,83,MRU,0.00,28.58%
3495,56,MRU,0.00,28.59%
11248,174,MRU,0.08,28.59%
8441,57,MRU,0.08,28.58%
1050,31,MRU,0.08,28.58%
2828,128,MRU,0.08,28.58%
2208,19,MRU,0.08,28.57%
345,125,MRU,0.00,28.58%
2422,71,MRU,0.08,28.58%
6849,57,MRU,0.08,28.58%
2686,97,MRU,0.00,28.58%
10255,148,MRU,0.00,28.59%
769,33,MRU,0.08,28.59%
9204,47,MRU,0.00,28.60%
9709,122,MRU,0.08,28.59%
2211,94,MRU,0.08,28.59%
2039,63,MRU,0.00,28.60%
3794,69,MRU,0.08,28.59%
1697,34,MRU,0.08,28.59%
7971,52,MRU,0.08,28.59%
10688,73,MRU,0.00,28.60%
9121,60,MRU,0.00,28.60%
107,100,MRU,0.08,28.60%
5061,41,MRU,0.00,28.61%
12294,112,MRU,0.00,28.62%
11520,24,MRU,0.00,28.62%
8326,65,MRU,0.00,28.63%
10105,135,MRU,0.08,28.63%
12044,42,MRU,0.00,28.64%
11947,94,MRU,0.08,28.63%
6527,75,MRU,0.00,28.64%
12699,200,MRU,0.08,28.64%
425,58,MRU,0.00,28.65%
6442,23,MRU,0.08,28.64%
7529,62,MRU,0.00,28.65%
11833,99,MRU,0.00,28.66%
1774,55,MRU,0.00,28.67%
2478,133,MRU,0.00,28.67%
1186,75,MRU,0.00,28.68%
5015,41,MRU,0.08,28.68%
4344,139,MRU,0.00,28.69%
2104,81,MRU,0.08,28.68%
1335,145,MRU,0.00,28.69%
2244,45,MRU,0.00,28.70%
12779,156,MRU,0.08,28.70%
4438,95,MRU,0.08,28.69%
9667,73,MRU,0.08,28.69%
12210,112,MRU,0.08,28.69%
4053,113,MRU,0.00,28.69%
11218,112,MRU,0.08,28.69%
7505,176,MRU,0.00,28.70%
954,36,MRU,0.08,28.69%
5916,98,MRU,0.00,28.70%
1579,122,MRU,0.00,28.71%
8078,145,MRU,0.00,28.72%
1991,50,MRU,0.00,28.73%
1645,135,MRU,0.00,28.73%
7976,52,MRU,0.08,28.73%
12350,143,MRU,0.08,28.73%
3302,136,MRU,0.08,28.72%
9876,135,MRU,0.08,28.72%
2746,128,MRU,0.08,28.72%
4674,59,MRU,0.08,28.71%
7329,101,MRU,0.00,28.72%
1695,179,MRU,0.08,28.72%
75,14,MRU,0.00,28.73%
5278,147,MRU,0.08,28.72%
4106,38,MRU,0.08,28.72%
1772,55,MRU,0.08,28.72%
12204,156,MRU,0.00,28.73%
12581,63,MRU,0.00,28.73%
1746,148,MRU,0.00,28.74%
11003,73,MRU,0.08,28.74%
10666,117,MRU,0.00,28.75%
623,131,MRU,0.00,28.75%
3264,30,MRU,0.00,28.76%
9292,184,MRU,0.08,28.76%
11023,130,MRU,0.09,28.75%
9125,153,MRU,0.09,28.75%
1863,68,MRU,0.09,28.75%
1298,145,MRU,0.00,28.76%
1462,140,MRU,0.00,28.76%
4487,46,MRU,0.09,28.76%
3270,43,MRU,0.00,28.77%
770,33,MRU,0.09,28.77%
3820,30,MRU,0.00,28.77%
7101,88,MRU,0.00,28.78%
9887,241,MRU,0.09,28.78%
8062,96,MRU,0.08,28.77%
11654,112,MRU,0.00,28.78%
4847,165,MRU,0.08,28.78%
7131,194,MRU,0.00,28.79%
11183,68,MRU,0.09,28.78%
5918,98,MRU,0.08,28.78%
7828,52,MRU,0.00,28.79%
2216,19,MRU,0.00,28.80%
5129,147,MRU,0.00,28.80%
3636,17,MRU,0.08,28.80%
11269,86,MRU,0.08,28.80%
6318,124,MRU,0.00,28.80%
11468,29,MRU,0.00,28.81%
4222,170,MRU,0.08,28.81%
4251,82,MRU,0.00,28.82%
7944,96,MRU,0.00,28.82%
7703,145,MRU,0.08,28.82%
11983,94,MRU,0.08,28.82%
10685,47,MRU,0.00,28.83%
5947,142,MRU,0.08,28.82%
5555,129,MRU,0.00,28.83%
11955,50,MRU,0.00,28.84%
9482,153,MRU,0.08,28.84%
9939,73,MRU,0.00,28.84%
9575,197,MRU,0.00,28.85%
9037,39,MRU,0.08,28.85%
8288,127,MRU,0.00,28.86%
6741,44,MRU,0.08,28.85%
6374,124,MRU,0.00,28.86%
8216,39,MRU,0.00,28.87%
12123,81,MRU,0.00,28.88%
1299,145,MRU,0.00,28.88%
4883,72,MRU,0.00,28.89%
5266,41,MRU,0.00,28.90%
6585,137,MRU,0.08,28.89%
3122,61,MRU,0.08,28.89%
11190,130,MRU,0.00,28.90%
11855,73,MRU,0.08,28.90%
9633,47,MRU,0.00,28.90%
5946,98,MRU,0.08,28.90%
11233,205,MRU,0.08,28.90%
1755,42,MRU,0.00,28.91%
5789,54,MRU,0.08,28.90%
4993,165,MRU,0.00,28.91%
5826,111,MRU,0.08,28.91%
4154,64,MRU,0.00,28.91%
8292,39,MRU,0.00,28.92%
5765,142,MRU,0.08,28.92%
9240,34,MRU,0.00,28.93%
9124,153,MRU,0.08,28.92%
12473,200,MRU,0.00,28.93%
2097,63,MRU,0.08,28.93%
2568,27,MRU,0.08,28.92%
12401,125,MRU,0.00,28.93%
1054,80,MRU,0.08,28.93%
12037,42,MRU,0.00,28.94%
2586,102,MRU,0.08,28.93%
9198,153,MRU,0.08,28.93%
2682,71,MRU,0.00,28.94%
4463,46,MRU,0.08,28.94%
5957,49,MRU,0.00,28.94%
6283,155,MRU,0.00,28.95%
9372,153,MRU,0.08,28.95%
8955,96,MRU,0.08,28.94%
10937,161,MRU,0.00,28.95%
6187,62,MRU,0.08,28.95%
4845,72,MRU,0.08,28.95%
3637,17,MRU,0.00,28.95%
5983,49,MRU,0.00,28.96%
3019,66,MRU,0.08,28.96%
8725,47,MRU,0.08,28.95%
8056,96,MRU,0.08,28.95%
9711,60,MRU,0.00,28.96%
7698,132,MRU,0.00,28.97%
12177,63,MRU,0.00,28.97%
6301,62,MRU,0.08,28.97%
8808,96,MRU,0.00,28.98%
5975,49,MRU,0.08,28.98%
5883,142,MRU,0.00,28.98%
6430,168,MRU,0.08,28.98%
11374,174,MRU,0.00,28.99%
12586,63,MRU,0.00,29.00%
11988,50,MRU,0.00,29.00%
4790,33,MRU,0.08,29.00%
970,98,MRU,0.00,29.01%
10033,42,MRU,0.00,29.02%
8817,96,MRU,0.09,29.01%
10097,42,MRU,0.09,29.01%
3254,74,MRU,0.08,29.01%
664,113,MRU,0.00,29.01%
12588,125,MRU,0.08,29.01%
4370,108,MRU,0.08,29.01%
3794,69,MRU,0.00,29.01%
10949,42,MRU,0.08,29.01%
9326,109,MRU,0.08,29.01%
7834,52,MRU,0.00,29.02%
12724,107,MRU,0.08,29.01%
7394,39,MRU,0.00,29.02%
454,14,MRU,0.08,29.02%
9300,122,MRU,0.08,29.01%
11140,68,MRU,0.00,29.02%
5058,72,MRU,0.00,29.03%
9002,47,MRU,0.08,29.03%
5384,67,MRU,0.08,29.02%
8413,96,MRU,0.08,29.02%
4541,64,MRU,0.08,29.02%
10871,117,MRU,0.08,29.01%
11353,42,MRU,0.00,29.02%
1313,26,MRU,0.00,29.03%
8418,34,MRU,0.00,29.04%
8407,65,MRU,0.00,29.04%
12883,125,MRU,0.08,29.04%
6879,150,MRU,0.08,29.04%
310,86,MRU,0.00,29.05%
6773,36,MRU,0.00,29.05%
10173,179,MRU,0.00,29.06%
6385,124,MRU,0.00,29.07%
2108,81,MRU,0.08,29.07%
8692,140,MRU,0.08,29.06%
552,17,MRU,0.00,29.07%
2534,32,MRU,0.08,29.07%
2303,58,MRU,0.08,29.06%
12972,50,MRU,0.08,29.06%
1211,70,MRU,0.08,29.06%
3059,61,MRU,0.00,29.06%
8457,57,MRU,0.08,29.06%
2078,63,MRU,0.00,29.07%
6420,23,MRU,0.08,29.07%
9183,171,MRU,0.00,29.07%
9390,109,MRU,0.08,29.07%
12777,138,MRU,0.00,29.08%
7767,52,MRU,0.08,29.08%
12472,63,MRU,0.00,29.08%
9312,122,MRU,0.08,29.08%
2987,48,MRU,0.08,29.08%
5003,178,MRU,0.00,29.08%
9912,135,MRU,0.08,29.08%
12550,37,MRU,0.00,29.09%
5797,142,MRU,0.08,29.09%
3997,51,MRU,0.08,29.08%
3794,69,MRU,0.00,29.09%
3763,38,MRU,0.08,29.09%
10890,55,MRU,0.08,29.08%
8917,47,MRU,0.08,29.08%
10225,60,MRU,0.11,29.08%
1598,73,MRU,0.00,29.08%
7311,119,MRU,0.08,29.08%
4997,178,MRU,0.08,29.08%
6406,62,MRU,0.00,29.09%
12148,63,MRU,0.08,29.08%
6806,62,MRU,0.00,29.09%
7946,96,MRU,0.00,29.10%
8101,158,MRU,0.08,29.10%
10805,117,MRU,0.08,29.09%
6181,62,MRU,0.00,29.10%
9734,47,MRU,0.08,29.10%
3941,25,MRU,0.00,29.10%
12209,112,MRU,0.00,29.11%
7012,57,MRU,0.00,29.12%
9241,153,MRU,0.08,29.12%
669,69,MRU,0.08,29.11%
9843,73,MRU,0.00,29.12%
850,59,MRU,0.00,29.13%
5266,41,MRU,0.00,29.14%
11544,50,MRU,0.08,29.13%
3798,69,MRU,0.00,29.14%
6598,31,MRU,0.00,29.15%
11087,205,MRU,0.00,29.15%
4464,46,MRU,0.08,29.15%
5959,124,MRU,0.08,29.15%
12913,24,MRU,0.00,29.16%
8322,65,MRU,0.08,29.15%
11300,86,MRU,0.08,29.15%
10032,135,MRU,0.00,29.16%
5964,93,MRU,0.00,29.16%
10676,148,MRU,0.08,29.16%
5346,116,MRU,0.00,29.17%
10107,86,MRU,0.00,29.18%
12542,112,MRU,0.00,29.18%
7799,145,MRU,0.00,29.19%
4059,64,MRU,0.00,29.20%
6487,49,MRU,0.08,29.20%
1798,117,MRU,0.08,29.19%
9468,91,MRU,0.00,29.20%
3586,118,MRU,0.00,29.21%
8038,26,MRU,0.08,29.20%
3583,100,MRU,0.00,29.21%
6667,181,MRU,0.00,29.22%
4849,20,MRU,0.08,29.22%
5394,160,MRU,0.08,29.21%
10893,55,MRU,0.00,29.22%
3867,82,MRU,0.08,29.22%
12991,169,MRU,0.00,29.23%
5208,103,MRU,0.00,29.23%
5866,98,MRU,0.00,29.24%
10141,86,MRU,0.00,29.25%
9654,104,MRU,0.00,29.26%
12704,32,MRU,0.08,29.25%
4986,134,MRU,0.08,29.25%
5409,116,MRU,0.00,29.26%
8252,39,MRU,0.08,29.25%
9756,135,MRU,0.08,29.25%
431,40,MRU,0.08,29.25%
11682,81,MRU,0.00,29.25%
5546,36,MRU,0.08,29.25%
32,5,MRU,0.00,29.26%
11103,68,MRU,0.08,29.26%
4263,126,MRU,0.08,29.25%
9617,47,MRU,0.00,29.26%
11075,68,MRU,0.00,29.27%
8581,78,MRU,0.00,29.28%
7439,44,MRU,0.00,29.28%
12544,32,MRU,0.00,29.29%
6786,44,MRU,0.08,29.29%
1957,50,MRU,0.08,29.28%
9492,78,MRU,0.00,29.29%
7857,101,MRU,0.08,29.29%
2921,79,MRU,0.08,29.29%
7148,49,MRU,0.00,29.29%
12619,63,MRU,0.08,29.29%
2851,27,MRU,0.08,29.29%
107,100,MRU,0.00,29.29%
6871,150,MRU,0.00,29.30%
11567,130,MRU,0.00,29.31%
1840,37,MRU,0.08,29.31%
4341,46,MRU,0.00,29.31%
391,120,MRU,0.00,29.32%
12078,68,MRU,0.00,29.33%
10494,86,MRU,0.08,29.33%
4288,33,MRU,0.00,29.33%
12916,76,MRU,0.00,29.34%
5136,28,MRU,0.08,29.34%
4511,152,MRU,0.00,29.34%
10141,86,MRU,0.00,29.35%
272,16,MRU,0.00,29.36%
12113,68,MRU,0.08,29.36%
9760,42,MRU,0.08,29.35%
1463,140,MRU,0.08,29.35%
8511,202,MRU,0.08,29.35%
6692,93,MRU,0.00,29.35%
10818,117,MRU,0.08,29.35%
2534,32,MRU,0.00,29.36%
5113,134,MRU,0.08,29.36%
6580,137,MRU,0.00,29.36%
504,110,MRU,0.00,29.37%
10697,192,MRU,0.00,29.38%
4913,134,MRU,0.00,29.39%
3650,43,MRU,0.00,29.39%
116,20,MRU,0.09,29.39%
12907,76,MRU,0.08,29.39%
12418,156,MRU,0.00,29.39%
6940,106,MRU,0.00,29.40%
8822,47,MRU,0.08,29.40%
1330,52,MRU,0.00,29.41%
11464,29,MRU,0.08,29.40%
2084,125,MRU,0.00,29.41%
10563,55,MRU,0.00,29.42%
4599,152,MRU,0.08,29.41%
1528,47,MRU,0.08,29.41%
6525,137,MRU,0.08,29.41%
6792,62,MRU,0.00,29.42%
11383,174,MRU,0.08,29.41%
3646,162,MRU,0.08,29.41%
11991,81,MRU,0.00,29.42%
3300,136,MRU,0.00,29.42%
1024,10,MRU,0.00,29.43%
9948,73,MRU,0.00,29.44%
11673,81,MRU,0.08,29.44%
5142,54,MRU,0.00,29.44%
10233,179,MRU,0.08,29.44%
1713,29,MRU,0.08,29.44%
8466,202,MRU,0.00,29.44%
8027,189,MRU,0.00,29.45%
7281,18,MRU,0.08,29.45%
952,36,MRU,0.08,29.45%
8643,171,MRU,0.08,29.44%
10188,34,MRU,0.00,29.45%
10425,42,MRU,0.00,29.46%
4966,41,MRU,0.08,29.45%
1804,55,MRU,0.08,29.45%
5906,124,MRU,0.00,29.46%
726,46,MRU,0.08,29.46%
2992,48,MRU,0.00,29.46%
3373,43,MRU,0.00,29.47%
8010,145,MRU,0.00,29.48%
3276,43,MRU,0.00,29.48%
10753,73,MRU,0.08,29.48%
1233,132,MRU,0.08,29.48%
11005,174,MRU,0.00,29.49%
10116,73,MRU,0.09,29.48%
2889,141,MRU,0.00,29.49%
4280,25,MRU,0.08,29.49%
4199,64,MRU,0.08,29.48%
4390,139,MRU,0.00,29.49%
7577,83,MRU,0.00,29.50%
4706,33,MRU,0.00,29.51%
10578,55,MRU,0.08,29.50%
10320,104,MRU,0.08,29.50%
4168,126,MRU,0.00,29.51%
7152,101,MRU,0.00,29.51%
9165,153,MRU,0.00,29.52%
11557,143,MRU,0.08,29.52%
1602,60,MRU,0.08,29.52%
12787,169,MRU,0.00,29.52%
1499,47,MRU,0.08,29.52%
941,129,MRU,0.08,29.52%
1152,26,MRU,0.00,29.52%
8933,140,MRU,0.00,29.53%
5811,49,MRU,0.08,29.53%
11146,37,MRU,0.00,29.54%
9562,122,MRU,0.00,29.54%
11995,187,MRU,0.08,29.54%
6596,31,MRU,0.08,29.54%
8071,70,MRU,0.00,29.54%
2435,133,MRU,0.08,29.54%
12569,156,MRU,0.08,29.54%
5980,49,MRU,0.08,29.54%
4193,64,MRU,0.08,29.53%
1991,50,MRU,0.00,29.54%
7648,57,MRU,0.00,29.55%
12968,32,MRU,0.00,29.55%
9722,166,MRU,0.00,29.56%
3476,30,MRU,0.00,29.57%
6620,44,MRU,0.08,29.57%
11958,55,MRU,0.08,29.56%
11036,161,MRU,0.00,29.57%
6412,62,MRU,0.00,29.58%
4292,25,MRU,0.08,29.57%
10281,135,MRU,0.08,29.57%
2928,97,MRU,0.00,29.58%
4027,69,MRU,0.08,29.58%
2508,133,MRU,0.08,29.57%
12254,63,MRU,0.00,29.58%
2329,151,MRU,0.08,29.58%
2705,40,MRU,0.08,29.57%
10827,42,MRU,0.00,29.58%
10535,192,MRU,0.00,29.59%
11920,94,MRU,0.08,29.59%
12529,125,MRU,0.08,29.58%
12124,143,MRU,0.08,29.58%
11790,81,MRU,0.00,29.59%
1888,37,MRU,0.00,29.59%
4924,72,MRU,0.00,29.60%
7499,88,MRU,0.00,29.61%
8863,78,MRU,0.08,29.61%
3910,100,MRU,0.08,29.60%
12919,76,MRU,0.08,29.60%
11115,161,MRU,0.00,29.61%
